date,close,high,low,open,quoteVolume,volume,weightedAverage
2015-08-08,1.40000001,0.33,0.5000002100000001,0.33,176.53943824,274.00396842,1.5520836
2015-08-09,1.40000001,1.40000001,1.40000001,1.40000001,0.0,0.0,1.40000001
2015-08-10,1.40000001,1.40000001,1.40000001,1.40000001,0.0,0.0,1.40000001
2015-08-11,1.1,1.1400000000000001,0.55000001,0.66000001,251.51708151,242.97597267,0.96604163
2015-08-12,1.38,1.39999999,0.9000005999999999,1.05000001,404.34478077,476.80721125,1.17920951
2015-08-13,2.14,2.15,1.3,1.3,347.83749051,586.28685437,1.68551944
2015-08-14,2.15,2.15,2.14,2.14,24.91939484,53.47671417,2.1459876700000002
2015-08-15,1.5,2.1999999900000002,1.15000001,1.625,33.62755862,53.22324566,1.58272702
2015-08-16,1.12000001,1.77,1.11,1.7699989999999999,199.61202688,226.15014674,1.1329485
2015-08-17,1.52,1.7699999,1.34,1.7699999,26.25519431,37.0916939,1.41273736
2015-08-18,1.01,1.565,1.01,1.565,92.15136276,98.82704105,1.07244253
2015-08-19,1.3,1.4,1.085,1.085,66.18019973,87.58378257,1.32341369
2015-08-20,1.72999995,1.72999995,1.25000001,1.25000001,360.5846733,531.46756942,1.47390504
2015-08-21,1.5,1.72999367,1.44,1.4410014,304.20099009,442.62231134,1.45503244
2015-08-22,1.33000064,1.33000064,1.33000064,1.33000064,0.58942723,0.78393859,1.33000064
2015-08-23,1.49999999,1.49999999,1.3300025899999999,1.34,65.09798216,91.27808721,1.40216461
2015-08-24,1.3,1.39999999,1.2399999,1.33002077,148.95030874,193.68282044,1.30031835
2015-08-25,1.05,1.39999998,1.05,1.05100001,27.4856816,28.90941094,1.05179894
2015-08-26,1.00000001,1.1400000000000001,1.00000001,1.09999999,81.68450131,86.32559332,1.05681729
2015-08-27,1.27,1.27,1.27,1.27,0.00190952,0.00242509,1.27
2015-08-28,1.06000001,1.1,1.06000001,1.1,1.00568924,1.10203059,1.09579634
2015-08-29,1.06000001,1.06000001,1.06000001,1.06000001,0.0,0.0,1.06000001
2015-08-30,1.27,1.27,1.23,1.23,1803.09981041,2253.77337651,1.24994377
2015-08-31,1.3,1.3,1.28,1.28,263.85196884,340.89395747,1.29198944
2015-09-01,1.2500005,1.39099999,1.18000001,1.18000001,171.11728546,229.54413849,1.34144331
2015-09-02,1.26000132,1.26000132,1.26000045,1.26000045,38.9642,49.09494082,1.26000125
2015-09-03,1.37,1.37339966,1.2194,1.26000001,191.88244354,240.98560989,1.25590234
2015-09-04,1.21939998,1.21940001,1.21939998,1.21940001,15.38618577,18.761915,1.2194
2015-09-05,1.37336823,1.37336823,1.16100001,1.37336823,45.72054699,58.25197845,1.2740875200000001
2015-09-06,1.21,1.21000001,1.16100001,1.16100001,39.811088,47.54837816,1.1943501300000001
2015-09-07,1.3499998500000001,1.34999999,1.16200001,1.16200001,320.59469966,432.68436497,1.34963043
2015-09-08,1.3499998500000001,1.3499998500000001,1.3499998500000001,1.3499998500000001,0.0,0.0,1.3499998500000001
2015-09-09,1.29999946,1.29999946,1.29999945,1.29999945,18.41693846,23.94201004,1.29999945
2015-09-10,1.16,1.299999,1.16,1.20000307,2348.58017956,2763.80410146,1.17679784
