date,close,high,low,open,quoteVolume,volume,weightedAverage
2017-03-14,45.1333716,48.33890791,43.0,47.46535933,3499.45517101,158937.61945669,45.4178184
2017-03-15,45.70000173,46.54978774,43.17490212,45.00000001,4100.63153828,183836.33553022,44.83122509
2017-03-16,48.19328201,49.36,44.54778318,45.70000166,4192.39506511,198628.63684244,47.37832044
2017-03-17,47.07469546,52.59999999,45.0,48.37920382,6727.1122895,323838.82498121,48.13935178
2017-03-18,64.104,90.52500001,46.4444,47.07469546,28822.13678861,1969122.3827296,68.31979173
2017-03-19,68.02000005,80.0,57.06700006,64.104,16626.70248118,1140227.8921015,68.57811363
2017-03-20,70.32000003,79.0,68.02000005,68.7,7930.92483422,581588.277866,73.33170973
2017-03-21,65.79999905,73.1181925,63.0,70.37500012,6497.75364709,443340.04799232,68.22974093
2017-03-22,68.07319602,71.0,63.8,65.79999905,3899.38436489,259859.31128508,66.64111228
2017-03-23,66.13277132,68.765,65.21,68.07319601,1615.74642149,107758.32063347,66.69259433
2017-03-24,64.99999998,72.995,63.9,66.13277132,7304.7001084,489499.77694324,67.0116185
2017-03-25,63.18414603,66.351438,62.0,64.4,6056.09846385,388659.61652342,64.17656827
2017-03-26,58.62192344,65.5,58.447,62.16200058,3523.2413994,214486.65080607,60.8776483
2017-03-27,53.5,61.69999943,52.74800007,58.62192374,3373.74561344,193140.23310231,57.2480131
2017-03-28,63.60000053,74.95,52.74800134,53.50000001,9445.0907532,621151.21472833,65.7644517
2017-03-29,63.1279,67.87738999,61.301,64.00000168,3251.11125551,206048.72551877,63.37793736
2017-03-30,62.13325335,63.5999999,60.60000005,63.0,2714.70105566,168681.27791736,62.13622585
2017-03-31,62.42074458,63.69999996,60.015,62.13325335,2316.69636123,144262.24168921,62.27067305
2017-04-01,61.65005501,64.70002,61.05000001,62.42074475,1857.20494004,116388.95239913,62.66887939
2017-04-02,60.5000105,62.4,59.00000002,62.14361311,3498.85519315,213832.08204237,61.1148705
2017-04-03,59.8,64.29999591,59.1701,61.0,3479.8994237,215838.66362569,62.02439707
2017-04-04,58.13000095,60.25199999,57.52000143,59.80000001,2246.45560665,133012.57266705,59.20997159
2017-04-05,59.719,61.44014762,57.83200002,58.84120812,2163.33242662,128301.34035644,59.30727001
2017-04-06,58.69999986,60.25,54.04,59.719,2926.84241066,167853.36858053,57.34964341
2017-04-07,60.90278607,62.49679965,56.0001005,58.6999998,2974.14133644,176515.78704623,59.35016768
2017-04-08,63.71101152,66.04799982,58.52000001,60.90278601,3623.72393741,227652.68302178,62.82285487
2017-04-09,63.25000072,81.0,61.0,63.71101617,11264.77549354,774898.93423882,68.78955862
2017-04-10,66.32536429,72.09999999,63.25010227,63.25010227,8279.96101008,558424.84489091,67.4429317
2017-04-11,63.13799939,67.0,62.5988,66.32536393,2391.69867557,153925.19762447,64.35810631
2017-04-12,63.24516666,64.58306664,60.17318626,63.13799939,4315.58822159,271040.81584693,62.80506895
2017-04-13,65.32237807,65.81099001,62.3,63.24516666,5851.08927607,375012.5240148,64.09277081
2017-04-14,73.45,74.4757041,65.30455961,65.32478123,6823.95990253,470400.12374717,68.9336002
2017-04-15,74.49074899,79.4888888,70.2,73.49989995,9053.44451514,681716.44305835,75.2991242
2017-04-16,72.93474973,75.79675599,71.25,74.49074899,3995.5011716,294250.15623849,73.64536852
2017-04-17,72.2,73.67202985,70.8,72.99790002,2474.51802734,178415.72189982,72.10120109
2017-04-18,74.13000007,74.95916324,72.2,72.49999998,4547.81569066,334129.83424319,73.47039919
2017-04-19,74.0,76.0,73.05000044,74.14,5498.99084595,410047.91357735,74.567848
2017-04-20,71.00351814,74.00011153,70.0,74.0,3975.83684854,284818.13730533,71.63727993
2017-04-21,72.97848408,74.0000002,69.84500001,70.70000004,5380.16907774,388821.67694239,72.26941594
2017-04-22,74.5,74.75,72.00000001,72.80109273,2242.71264184,164409.36067434,73.30825965
2017-04-23,73.10009102,74.6,72.71800002,74.55,2554.15807935,188238.11014864,73.69869221
2017-04-24,73.85,74.75,72.70000004,73.10009102,1945.18419351,143557.62038174,73.80155609
2017-04-25,74.30119283,75.0,73.51111112,73.85,2183.14684802,162628.5311642,74.4927128
2017-04-26,78.22777716,81.54296209,74.50000001,74.85455724,6192.20500938,484130.77743998,78.18390649
2017-04-27,83.72000184,87.86999976,77.5100002,78.68851,4373.87524633,361511.23119443,82.65238737
2017-04-28,89.96145759,92.00000003,83.26452181,83.72000222,4091.47195912,360526.07729264,88.11647272
2017-04-29,102.7779832,105.99999999,88.61877159,89.98879247,5586.52060993,551888.49075111,98.78930541
2017-04-30,99.54108021,107.9999992,96.0,102.77798351,6729.93010197,685656.64802119,101.88168935
2017-05-01,97.55174216,115.79999976,87.51,99.54108021,14120.10524617,1417678.2154057,100.40139153
2017-05-02,99.22310455,103.59999971,95.149293,96.66000001,4631.15788326,464416.04813043,100.28076343
2017-05-03,98.19583027,100.86169981,94.23118381,99.22310455,4983.58680447,486952.37502657,97.71122569
2017-05-04,103.65943496,108.99999985,97.99933779,98.61692338,4800.37879861,494153.31538359,102.94048368
2017-05-05,102.63944255,116.22822023,97.1,103.65943496,5959.77428516,636984.20556911,106.88059229
2017-05-06,110.44188457,112.99999918,101.57253384,102.30000002,4175.59383789,444392.72721733,106.42623408
2017-05-07,105.11111773,111.21199975,101.5,109.20000024,3704.27624859,395210.9392901,106.69046063
2017-05-08,105.18992882,116.1,103.5,105.12,4922.21659634,536297.14248738,108.95439727
2017-05-09,96.12900709,106.99208329,90.0,105.99999946,7780.6111111,757963.89646148,97.41701334
2017-05-10,96.77646655,103.49158966,92.40100925,97.0,2801.57073421,277084.49987502,98.90326754
2017-05-11,95.41299726,99.99999999,94.55,96.77646653,3838.04876523,374563.94884796,97.59228497
2017-05-12,99.18644618,102.75490198,95.00000103,95.41299726,2862.88695996,287501.59305919,100.42366222
2017-05-13,98.49,99.18644604,94.16724132,99.18644604,1834.58779746,177490.85969367,96.74699675
2017-05-14,98.0,100.0,94.51000005,98.49,3095.08558993,301350.51758212,97.36419521
2017-05-15,94.1200003,99.89999971,94.00075106,98.0,2373.83500671,229199.58960908,96.5524516
2017-05-16,91.63613616,95.99999993,91.47,94.12000034,1315.51025859,123190.48395792,93.64463952
2017-05-17,94.06700005,95.51999999,87.5,91.63613616,1132.82149329,103821.27598642,91.6483988
2017-05-18,97.0,97.5298651,88.54000003,94.06700006,1787.22813474,168027.47003962,94.01568091
2017-05-19,103.3756999,108.59999966,96.88,96.88000001,4051.12172979,419148.92218077,103.46490432
2017-05-20,105.8,109.3756999,103.3756999,103.3756999,1493.34502486,159861.58671906,107.04933157
2017-05-21,118.49500222,121.99999996,104.570728,105.8,3411.47711967,381134.94540821,111.72138403
2017-05-22,200.0,315.0,116.5,117.52500223,16521.90914103,3364268.9066871,203.62470692
2017-05-23,231.0,297.0,183.3471267,200.61062733,9482.24282612,2320912.4384174,244.76407965
2017-05-24,231.00000001,280.56000002,228.0,231.0,5692.41730958,1418548.7102058,249.19970428
2017-05-25,211.0,260.5,190.0,231.00000001,9689.67956648,2191417.7940824,226.15998589
2017-05-26,190.0,243.4084671,156.01000001,211.0,9025.2616607,1820839.3005871,201.74919786
2017-05-27,175.69999983,198.52116391,122.95187395,190.0,15293.2122382,2512338.250825,164.27799547
2017-05-28,184.99999998,203.90000009,161.010203,176.52392409,7850.9543829,1469994.3660356,187.23766491
2017-05-29,196.0,204.80000001,178.56,184.99999998,4998.03697459,949398.42415187,189.95426183
2017-05-30,226.0,241.58270749,192.70000326,197.67235731,7785.18368272,1740262.8548531,223.53523382
2017-05-31,220.37912,251.75485,211.5,225.5,5247.75348137,1193837.5342225,227.49497255
2017-06-01,240.0,254.89999997,216.00000001,220.37912,5970.24187988,1439878.9035827,241.17597453
2017-06-02,232.70022237,247.7999997,230.0,240.0,2409.12293138,569916.61929878,236.56601822
2017-06-03,220.15999953,235.0,216.03538055,232.70022237,3165.63830087,713875.43805384,225.50758179
2017-06-04,233.87892574,238.0101,219.0,220.15999953,2851.10682041,658656.01247441,231.01765523
2017-06-05,240.32000007,265.35,230.00000053,233.87892574,4892.8105983,1206718.5495585,246.6309548
2017-06-06,255.99998887,264.499998,231.96999988,240.33000014,4820.87319274,1205192.4409716,249.9946364
2017-06-07,260.4260553,335.34,254.00000015,255.89999982,10138.53235025,2850160.8698586,281.12164279
2017-06-08,270.6072473,285.625,251.5791848,259.06210056,6090.23034892,1652560.2118814,271.3460932
2017-06-09,280.20601403,280.49999952,268.11000005,270.00200001,3132.37107274,859372.30562329,274.35201183
2017-06-10,316.5,321.00000001,280.00000002,280.20601403,5493.87507644,1624305.1306906,295.65745636
2017-06-11,326.25721,336.89999999,301.67549996,316.51000007,5189.9931792,1643082.0293191,316.58654888
2017-06-12,299.9999897,335.99999999,247.0,326.86562764,10477.10652753,3155821.0397264,301.2111246
2017-06-13,360.60000007,370.0,296.81274903,299.9999897,5974.59836819,1999140.7068012,334.60671054
2017-06-14,369.0,445.19999999,333.03000005,361.0,18807.74989909,7382470.5642156,392.52279532
2017-06-15,380.0,408.0,246.58810144,369.31692994,23157.93901636,7683244.2177268,331.77582047
2017-06-16,377.94288908,397.6,344.8406975,387.98999997,9952.38236135,3717164.067577,373.49490128
2017-06-17,391.0,400.49402411,350.0,377.94288908,8030.50792057,3028911.7602809,377.17561457
2017-06-18,370.5550002,396.0,360.0,389.61050799,5766.16502226,2161596.1015824,374.87586519
2017-06-19,397.20000056,405.74208611,365.0,369.33997846,3438.04333576,1315498.5621101,382.63001179
2017-06-20,407.88,433.6971611,393.95595006,397.20000064,9861.88043264,4085242.7735467,414.24582273
2017-06-21,380.40000004,415.71336385,345.0,411.12122166,7181.99508941,2746880.3025665,382.46758294
2017-06-22,381.55375962,394.999999,360.0,381.0,3359.93349552,1264124.3932579,376.23494481
2017-06-23,375.00000002,389.0,375.00000001,380.91199999,2157.34047848,819341.15252356,379.79223061
2017-06-24,346.015,378.92,337.76537108,375.00000002,2865.17943482,1018354.7291889,355.42441663
2017-06-25,317.99999844,349.45101614,287.22,346.115,6041.074981,1929929.462841,319.46788757
2017-06-26,298.0,323.0,246.8330804,314.8760159,10999.92686152,3068643.9827583,278.96948965
2017-06-27,324.00000002,330.0,258.67471401,298.0,15622.89062145,4696526.6080136,300.61828644
2017-06-28,333.56715084,339.748,305.7,324.55000001,7308.11840734,2369928.4979369,324.28709632
2017-06-29,311.5,339.67749182,299.00000001,331.70140521,7167.30878049,2273434.0984371,317.19494276
2017-06-30,293.2,318.0,286.50000004,311.50000001,6618.74088578,1995410.8029114,301.47891228
2017-07-01,274.3903624,296.3092387,258.28700004,293.2,4201.67830461,1160229.4327748,276.1347606
2017-07-02,291.68999999,295.50000118,259.00000001,274.00000001,5198.06801603,1450749.6430441,279.09400926
2017-07-03,288.2500001,295.0,275.5148905,290.81492999,5067.36516076,1443088.7799809,284.78089385
2017-07-04,292.23093264,295.98999856,287.00000135,287.00000135,1055.63523328,309628.86311247,293.31046686
2017-07-05,282.5,286.99999999,265.1,279.9999999,3596.41881981,986788.06815661,274.38074306
2017-07-06,284.52201001,290.5,271.0,281.20775001,5885.86800934,1669627.9824358,283.66724836
2017-07-07,249.12699263,289.0,246.5,284.9,6697.85798407,1771144.7070335,264.434497
2017-07-08,254.0,254.0,231.99999999,247.56020112,4335.17205755,1052103.8216769,242.69021107
2017-07-09,239.0,261.88014982,239.0,253.99999998,2612.36775574,656266.53473779,251.2152178
2017-07-10,197.0000005,240.15948954,179.0,239.131,9303.79139035,1966985.7165567,211.4176505
2017-07-11,178.00543034,202.08449984,162.00100003,197.00000049,13734.56317826,2502850.633823,182.23008634
2017-07-12,212.00000135,216.0,165.0,177.47141403,10499.46225751,2018377.3959809,192.23626377
2017-07-13,192.90600525,215.61,182.0,214.749799,4665.79643604,927271.64123526,198.73812626
2017-07-14,177.79999985,194.79999292,164.70000001,192.34581928,3923.7536913,694485.771635,176.99525155
2017-07-15,158.50000003,177.79999995,155.10000001,177.7999999,4862.29444514,803454.42926711,165.24182941
2017-07-16,165.44792496,166.5,142.2,159.99999938,8377.59592476,1282985.2557612,153.1448004
2017-07-17,180.2,182.18249133,161.01,164.72433724,9570.60160245,1634535.11963,170.78708189
2017-07-18,198.5,230.70546026,168.39755086,180.11471351,15579.73921118,3066416.2721739,196.82077027
2017-07-19,181.8999,219.99999999,175.53053842,198.50000001,14840.98662844,2961856.4251218,199.572744
2017-07-20,209.31600122,217.99999999,181.9,181.9,16829.86724489,3460926.0018947,205.64190742
2017-07-21,202.04476228,216.88909982,199.22,209.31600228,8927.28865901,1876281.5132051,210.17372517
2017-07-22,218.0000004,220.39999997,200.47257236,202.09301426,6316.00813186,1341223.3437334,212.35301091
2017-07-23,212.19000001,228.0,206.68927529,218.00000052,6813.35979837,1481945.7485752,217.5058697
2017-07-24,211.99999999,214.48929522,207.5,212.17719909,2841.7833093,598959.69745082,210.76895465
2017-07-25,187.81955576,212.0,176.00000005,211.99999999,10308.84153094,1953343.4504181,189.48234334
2017-07-26,188.90000002,191.99999983,175.00000001,187.81955576,6864.43831976,1260604.8649703,183.64282789
2017-07-27,185.40000021,192.64699997,182.00000102,191.1425376,3142.31778603,589001.29674477,187.44167103
2017-07-28,176.49,190.09175705,172.88628957,187.0,3916.64158064,701247.54145417,179.04307223
2017-07-29,186.99999704,186.99999983,165.12,175.80000017,5129.44910398,895340.85699155,174.54912581
2017-07-30,173.3175367,187.10983623,172.76909847,186.99999702,3478.32541037,625127.68838733,179.7208756
2017-07-31,172.99999995,179.0,167.51003512,174.00000002,4602.71875372,790323.5075033,171.707973
2017-08-01,190.83580722,195.49,170.89480091,173.114266,10349.12768898,1907076.5453032,184.27413426
2017-08-02,189.30000001,195.1,183.19999997,190.83580723,6248.75805923,1185960.1891912,189.7913438
2017-08-03,188.85,191.55761623,182.62000001,189.86756918,3866.84920799,728030.79244612,188.27493736
2017-08-04,186.4100017,190.77559853,184.0,189.55555555,3380.75060408,635856.02928154,188.08131795
2017-08-05,204.0,214.3,185.16557109,186.47000172,9861.4404481,1952933.7588996,198.03737285
2017-08-06,208.00000001,212.95,202.8999998,203.99999989,6929.98667123,1452360.7932295,209.57627512
2017-08-07,208.58,212.09999982,204.16107386,208.00000001,6558.52106443,1369744.8255955,208.8496495
2017-08-08,245.99999999,258.47899998,208.21175676,208.58000015,16690.71301647,3850224.4072818,230.68064279
2017-08-09,242.0,260.99,229.955626,244.90000002,16912.98327439,4134270.4054815,244.44359332
