date,close,high,low,open,quoteVolume,volume,weightedAverage
2015-03-07,0.045,0.045,0.045,0.045,0.00656056,0.00029522,0.045
2015-03-08,0.045,0.045,0.045,0.045,0.0,0.0,0.045
2015-03-09,0.045,0.045,0.045,0.045,0.0,0.0,0.045
2015-03-10,0.960001,0.960001,0.960001,0.960001,0.0071794400000000005,0.00689226,0.960001
2015-03-11,0.960001,0.960001,0.960001,0.960001,0.06139032,0.05893476,0.960001
2015-03-12,0.960001,0.960001,0.960001,0.960001,0.0,0.0,0.960001
2015-03-13,2.64999,2.64999,2.64999,2.64999,0.00037736000000000003,0.001,2.64999
2015-03-14,1.01200022,1.01200022,1.01200001,1.01200001,0.00616377,0.00623773,1.01200004
2015-03-15,1.87000001,2.6499999,1.01200023,2.649999,0.16295499,0.30000682,1.84104102
2015-03-16,1.87000001,1.87000001,1.87000001,1.87000001,0.0,0.0,1.87000001
2015-03-17,2.6499999,2.6499999,2.6499999,2.6499999,0.00541722,0.014355630000000001,2.6499999
2015-03-18,2.6499999,2.6499999,2.6499999,2.6499999,0.0,0.0,2.6499999
2015-03-19,2.6499999,2.6499999,2.6499999,2.6499999,0.0,0.0,2.6499999
2015-03-20,2.6499999,2.6499999,2.6499999,2.6499999,0.0,0.0,2.6499999
2015-03-21,1.01200011,2.5,1.01200011,2.5,0.020773820000000002,0.02165256,1.04230044
2015-03-22,1.01200011,1.01200011,1.01200011,1.01200011,0.0,0.0,1.01200011
2015-03-23,1.01200011,1.01200011,1.01200011,1.01200011,0.0,0.0,1.01200011
2015-03-24,1.01200011,1.01200011,1.01200011,1.01200011,0.0,0.0,1.01200011
2015-03-25,1.01200011,1.01200011,1.01200011,1.01200011,0.0,0.0,1.01200011
2015-03-26,1.01200011,1.01200011,1.01200011,1.01200011,0.0,0.0,1.01200011
2015-03-27,1.01200011,1.01200011,1.01200011,1.01200011,0.0,0.0,1.01200011
2015-03-28,1.7129991100000002,1.7129991100000002,1.01200011,1.01200011,0.0396787,0.042689399999999995,1.07587702
2015-03-29,1.7129991100000002,1.7129991100000002,1.7129991100000002,1.7129991100000002,0.0,0.0,1.7129991100000002
2015-03-30,1.01200013,1.01200013,1.01200013,1.01200013,0.00642832,0.00650546,1.01200013
2015-03-31,1.03,2.5,1.02000001,1.7129991100000002,5.41324877,12.0479454,2.22564044
2015-04-01,2.5,2.5,1.03,1.03,0.05149699,0.12000175,2.3302673
2015-04-02,2.23,2.23,2.23,2.23,0.022456999999999998,0.05007911,2.23
2015-04-03,2.23,2.23,2.23,2.23,0.0,0.0,2.23
2015-04-04,2.23,2.23,2.23,2.23,0.0,0.0,2.23
2015-04-05,2.23,2.23,2.23,2.23,0.0,0.0,2.23
2015-04-06,2.23,2.23,2.23,2.23,0.0,0.0,2.23
2015-04-07,2.23,2.23,2.23,2.23,0.0,0.0,2.23
2015-04-08,2.23,2.23,2.23,2.23,0.0,0.0,2.23
2015-04-09,2.23,2.23,2.23,2.23,0.0,0.0,2.23
2015-04-10,2.28999999,2.28999999,2.28999999,2.28999999,1.0,2.28999999,2.28999999
2015-04-11,2.28999999,2.28999999,2.28999999,2.28999999,0.0,0.0,2.28999999
2015-04-12,1.03000002,1.03000002,1.03000002,1.03000002,0.0634298,0.06533269,1.03000002
2015-04-13,1.03000002,1.03000002,1.03000002,1.03000002,2.45999999,2.53380003,1.03000002
2015-04-14,1.39937229,1.39937229,1.29441365,1.29441365,8.39072695,11.73986482,1.39914752
2015-04-15,1.40207699,1.40207699,1.31661437,1.35002197,15.31722945,20.76739964,1.35581958
