date,close,high,low,open,quoteVolume,volume,weightedAverage
2015-03-11,0.00432888,0.00432888,0.00432888,0.00432888,1.20284924,0.00520699,0.00432888
2015-03-12,0.00432888,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
2015-03-13,0.00432888,0.00432888,0.00432888,0.00432888,0.23100663000000002,0.00099999,0.00432888
2015-03-14,0.00432888,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
2015-03-15,0.00432888,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
2015-03-16,0.00432888,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
2015-03-17,0.00030000000000000003,0.00030000000000000003,0.00029991,0.00029991,40.0,0.011999099999999999,0.00029997
2015-03-18,0.00030000000000000003,0.00030000000000000003,0.00030000000000000003,0.00030000000000000003,0.0,0.0,0.00030000000000000003
2015-03-19,0.00029881,0.00029991,0.00029881,0.00029991,10078.10102744,3.01152307,0.00029881
2015-03-20,0.00029881,0.00029881,0.00029881,0.00029881,0.0,0.0,0.00029881
2015-03-21,0.00399666,0.00399666,0.00399666,0.00399666,0.34870867,0.0013936600000000001,0.00399666
2015-03-22,0.00399666,0.00399666,0.00399666,0.00399666,0.0,0.0,0.00399666
2015-03-23,0.00399666,0.00399666,0.00399666,0.00399666,0.0,0.0,0.00399666
2015-03-24,0.00399666,0.00399666,0.00399666,0.00399666,0.0,0.0,0.00399666
2015-03-25,0.00029892,0.00029892,0.00029892,0.00029892,10.98276786,0.00328296,0.00029892
2015-03-26,0.00029892,0.00029892,0.00029892,0.00029892,0.0,0.0,0.00029892
2015-03-27,0.00029892,0.00029892,0.00029892,0.00029892,0.0,0.0,0.00029892
2015-03-28,0.00029892,0.00029892,0.00029892,0.00029892,0.0,0.0,0.00029892
2015-03-29,0.00029892,0.00029892,0.00029892,0.00029892,0.0,0.0,0.00029892
2015-03-30,0.00029892,0.00029892,0.00029892,0.00029892,0.0,0.0,0.00029892
2015-03-31,0.00029892,0.00029892,0.00029892,0.00029892,0.0,0.0,0.00029892
2015-04-01,0.00029892,0.00029892,0.00029892,0.00029892,0.0,0.0,0.00029892
2015-04-02,0.00029892,0.00029892,0.00029892,0.00029892,167.86922066,0.05017946,0.00029892
2015-04-03,0.00029892,0.00029892,0.00029892,0.00029892,0.0,0.0,0.00029892
2015-04-04,0.00029892,0.00029892,0.00029892,0.00029892,0.0,0.0,0.00029892
2015-04-05,0.00029989999999999997,0.00399666,0.00029892,0.00029892,298.39812095,0.10730069,0.00035958
2015-04-06,0.0039965999999999995,0.0039965999999999995,0.0039965999999999995,0.0039965999999999995,0.08262023,0.0003302,0.0039965999999999995
2015-04-07,0.0039965999999999995,0.0039965999999999995,0.0039965999999999995,0.0039965999999999995,0.0,0.0,0.0039965999999999995
2015-04-08,0.00029999000000000003,0.00029999000000000003,0.00029999000000000003,0.00029999000000000003,0.34801125,0.00010439000000000001,0.00029999000000000003
2015-04-09,0.00029999000000000003,0.00029999000000000003,0.00029999000000000003,0.00029999000000000003,0.0,0.0,0.00029999000000000003
2015-04-10,0.00029999000000000003,0.00029999000000000003,0.00029999000000000003,0.00029999000000000003,0.0,0.0,0.00029999000000000003
2015-04-11,0.0039965999999999995,0.0039965999999999995,0.0039965999999999995,0.0039965999999999995,1.69804334,0.0067864,0.0039965999999999995
2015-04-12,0.0039965999999999995,0.0039965999999999995,0.0039965999999999995,0.0039965999999999995,0.0,0.0,0.0039965999999999995
2015-04-13,0.0039965999999999995,0.0039965999999999995,0.0039965999999999995,0.0039965999999999995,0.0,0.0,0.0039965999999999995
2015-04-14,0.0039965999999999995,0.0039965999999999995,0.0039965999999999995,0.0039965999999999995,0.0,0.0,0.0039965999999999995
2015-04-15,0.0039965999999999995,0.0039965999999999995,0.0039965999999999995,0.0039965999999999995,2.01007356,0.008033450000000001,0.0039965999999999995
2015-04-16,0.0039965999999999995,0.0039965999999999995,0.0039965999999999995,0.0039965999999999995,0.0,0.0,0.0039965999999999995
2015-04-17,0.0039965999999999995,0.0039965999999999995,0.0039965999999999995,0.0039965999999999995,0.0,0.0,0.0039965999999999995
2015-04-18,0.0039965999999999995,0.0039965999999999995,0.0039965999999999995,0.0039965999999999995,0.0,0.0,0.0039965999999999995
2015-04-19,0.0039965999999999995,0.0039965999999999995,0.0039965999999999995,0.0039965999999999995,0.0,0.0,0.0039965999999999995
2015-04-20,0.0039965999999999995,0.0039965999999999995,0.0039965999999999995,0.0039965999999999995,0.0,0.0,0.0039965999999999995
2015-04-21,0.0039965999999999995,0.0039965999999999995,0.0039965999999999995,0.0039965999999999995,0.0,0.0,0.0039965999999999995
2015-04-22,0.00029999000000000003,0.00029999000000000003,0.00029999000000000003,0.00029999000000000003,4753.66936,1.42605327,0.00029999000000000003
2015-04-23,0.00029999000000000003,0.00029999000000000003,0.00029999000000000003,0.00029999000000000003,0.0,0.0,0.00029999000000000003
2015-04-24,0.00029999000000000003,0.00029999000000000003,0.00029999000000000003,0.00029999000000000003,0.0,0.0,0.00029999000000000003
2015-04-25,0.00029999000000000003,0.00029999000000000003,0.00029999000000000003,0.00029999000000000003,0.0,0.0,0.00029999000000000003
2015-04-26,0.00029999000000000003,0.00029999000000000003,0.00029999000000000003,0.00029999000000000003,0.0,0.0,0.00029999000000000003
2015-04-27,0.00029999000000000003,0.00029999000000000003,0.00029999000000000003,0.00029999000000000003,0.0,0.0,0.00029999000000000003
2015-04-28,0.00029999000000000003,0.00029999000000000003,0.00029999000000000003,0.00029999000000000003,0.0,0.0,0.00029999000000000003
2015-04-29,0.00029999000000000003,0.00029999000000000003,0.00029999000000000003,0.00029999000000000003,0.0,0.0,0.00029999000000000003
2015-04-30,0.00029999000000000003,0.00029999000000000003,0.00029999000000000003,0.00029999000000000003,0.0,0.0,0.00029999000000000003
2015-05-01,0.00029999000000000003,0.00029999000000000003,0.00029999000000000003,0.00029999000000000003,0.0,0.0,0.00029999000000000003
2015-05-02,0.003994,0.003994,0.003994,0.003994,0.037298450000000004,0.00014897,0.003994
2015-05-03,0.003994,0.003994,0.003994,0.003994,0.09290185000000001,0.00037104,0.003994
2015-05-04,0.003994,0.003994,0.003994,0.003994,0.0,0.0,0.003994
2015-05-05,0.003994,0.003994,0.003994,0.003994,0.0,0.0,0.003994
2015-05-06,0.003994,0.003994,0.003994,0.003994,0.0,0.0,0.003994
2015-05-07,0.003994,0.003994,0.003994,0.003994,0.73832248,0.0029488500000000003,0.003994
2015-05-08,0.003994,0.003994,0.003994,0.003994,0.0,0.0,0.003994
2015-05-09,0.003994,0.003994,0.003994,0.003994,0.0,0.0,0.003994
2015-05-10,0.003,0.003,0.003,0.003,155.22169,0.46566507,0.003
2015-05-11,0.003994,0.003994,0.00031,0.003994,16.88493415,0.03661863,0.00216871
2015-05-12,0.003994,0.003994,0.003994,0.003994,0.0,0.0,0.003994
2015-05-13,0.003994,0.003994,0.003994,0.003994,0.0,0.0,0.003994
2015-05-14,0.0039942,0.0039942,0.003994,0.003994,389.76385008,1.55675577,0.0039940900000000005
2015-05-15,0.0039942,0.0039942,0.0039942,0.0039942,0.0,0.0,0.0039942
2015-05-16,0.00031111,0.00031111,0.00031111,0.00031111,7.56268858,0.0023528200000000003,0.00031111
2015-05-17,0.00031111,0.00031111,0.00031111,0.00031111,0.0,0.0,0.00031111
2015-05-18,0.00399666,0.00399666,0.0004,0.00399666,24.89762205,0.09216527000000001,0.00370177
2015-05-19,0.00399666,0.00399666,0.00399666,0.00399666,0.0,0.0,0.00399666
2015-05-20,0.00040667000000000003,0.00399665,0.00040667000000000003,0.00399665,91.34452666,0.20127371,0.00220345
2015-05-21,0.00040667000000000003,0.00040667000000000003,0.00040667000000000003,0.00040667000000000003,0.0,0.0,0.00040667000000000003
2015-05-22,0.00040667000000000003,0.00040667000000000003,0.00040667000000000003,0.00040667000000000003,0.0,0.0,0.00040667000000000003
2015-05-23,0.00040667000000000003,0.00040667000000000003,0.00040667000000000003,0.00040667000000000003,0.0,0.0,0.00040667000000000003
2015-05-24,0.0039965,0.0039965,0.0039965,0.0039965,4.0,0.015986,0.0039965
2015-05-25,0.00105589,0.00399666,0.00105589,0.00399666,6.84930375,0.0173133,0.00252774
2015-05-26,0.00105589,0.00105589,0.00105589,0.00105589,0.0,0.0,0.00105589
2015-05-27,0.00105589,0.00105589,0.00105589,0.00105589,0.0,0.0,0.00105589
2015-05-28,0.00105589,0.00105589,0.00105589,0.00105589,0.0,0.0,0.00105589
2015-05-29,0.004,0.004,0.00399666,0.00399666,24117.88835463,96.47055305,0.00399995
2015-05-30,0.004,0.004,0.004,0.004,0.0,0.0,0.004
2015-05-31,0.004,0.004,0.004,0.004,0.0,0.0,0.004
2015-06-01,0.00041667,0.00041667,0.00041667,0.00041667,13.972,0.00582171,0.00041667
2015-06-02,0.01899998,0.01899998,0.01899998,0.01899998,0.01094264,0.00020789999999999998,0.01899998
2015-06-03,0.01899998,0.01899998,0.01899998,0.01899998,0.69630652,0.0132298,0.01899998
2015-06-04,0.00061668,0.01899998,0.00061668,0.00061669,15200.37561976,9.39714218,0.00061821
2015-06-05,0.00061668,0.00061668,0.00061668,0.00061668,0.0,0.0,0.00061668
2015-06-06,0.00061668,0.00061668,0.00061668,0.00061668,0.0,0.0,0.00061668
2015-06-07,0.00061668,0.00061668,0.00061668,0.00061668,0.0,0.0,0.00061668
2015-06-08,0.01899998,0.01899998,0.01899998,0.01899998,0.1015659,0.00192975,0.01899998
2015-06-09,0.01899998,0.01899998,0.01899998,0.01899998,0.0,0.0,0.01899998
2015-06-10,0.01899998,0.01899998,0.01899998,0.01899998,0.0,0.0,0.01899998
2015-06-11,0.01899998,0.01899998,0.01899998,0.01899998,0.0,0.0,0.01899998
2015-06-12,0.01899998,0.01899998,0.01899998,0.01899998,0.0,0.0,0.01899998
2015-06-13,0.0041,0.0041,0.0041,0.0041,844.48,3.462368,0.0041
2015-06-14,0.0041,0.0041,0.0041,0.0041,0.0,0.0,0.0041
2015-06-15,0.0041,0.0041,0.0041,0.0041,0.0,0.0,0.0041
2015-06-16,0.0041,0.0041,0.0041,0.0041,0.0,0.0,0.0041
2015-06-17,0.0041,0.0041,0.0041,0.0041,0.0,0.0,0.0041
2015-06-18,0.0041,0.0041,0.0041,0.0041,0.0,0.0,0.0041
2015-06-19,0.0184,0.0184,0.0184,0.0184,809.85925598,14.90141031,0.0184
2015-06-20,0.0184,0.0184,0.0184,0.0184,0.0,0.0,0.0184
2015-06-21,0.0184,0.0184,0.0184,0.0184,0.0,0.0,0.0184
2015-06-22,0.0184,0.0184,0.0184,0.0184,0.0,0.0,0.0184
2015-06-23,0.0184,0.0184,0.0184,0.0184,0.0,0.0,0.0184
2015-06-24,0.0184,0.0184,0.0184,0.0184,0.0,0.0,0.0184
2015-06-25,0.0184,0.0184,0.0184,0.0184,0.0,0.0,0.0184
2015-06-26,0.0184,0.0184,0.0184,0.0184,0.0,0.0,0.0184
2015-06-27,0.0184,0.0184,0.0184,0.0184,0.0,0.0,0.0184
2015-06-28,0.0184,0.0184,0.0184,0.0184,0.0,0.0,0.0184
2015-06-29,0.0184,0.0184,0.0184,0.0184,0.0,0.0,0.0184
2015-06-30,0.0184,0.0184,0.0184,0.0184,0.0,0.0,0.0184
2015-07-01,0.0184,0.0184,0.0184,0.0184,0.0,0.0,0.0184
2015-07-02,0.0184,0.0184,0.0184,0.0184,0.0,0.0,0.0184
2015-07-03,0.0184,0.0184,0.0184,0.0184,0.0,0.0,0.0184
2015-07-04,0.0184,0.0184,0.0184,0.0184,0.0,0.0,0.0184
2015-07-05,0.018268799999999998,0.018268799999999998,0.018268799999999998,0.018268799999999998,1.09476266,0.02,0.018268799999999998
2015-07-06,0.0006167,0.0006167,0.0006167,0.0006167,1.09257314,0.00067378,0.0006167
2015-07-07,0.01826879,0.01826879,0.01826879,0.01826879,1.85441948,0.033878,0.01826879
2015-07-08,0.01826879,0.01826879,0.01826879,0.01826879,0.0,0.0,0.01826879
2015-07-09,0.01826879,0.01826879,0.01826879,0.01826879,0.0,0.0,0.01826879
2015-07-10,0.01826879,0.01826879,0.01826879,0.01826879,0.0,0.0,0.01826879
2015-07-11,0.01826879,0.01826879,0.01826879,0.01826879,0.0,0.0,0.01826879
2015-07-12,0.012,0.012,0.012,0.012,150.0,1.8,0.012
2015-07-13,0.012,0.012,0.012,0.012,0.0,0.0,0.012
2015-07-14,0.012,0.012,0.012,0.012,0.0,0.0,0.012
2015-07-15,0.012,0.012,0.012,0.012,0.0,0.0,0.012
2015-07-16,0.012,0.012,0.012,0.012,0.0,0.0,0.012
2015-07-17,0.012,0.012,0.012,0.012,0.0,0.0,0.012
2015-07-18,0.012,0.012,0.012,0.012,0.0,0.0,0.012
2015-07-19,0.012,0.012,0.012,0.012,0.0,0.0,0.012
2015-07-20,0.012,0.012,0.012,0.012,0.0,0.0,0.012
2015-07-21,0.012,0.012,0.012,0.012,0.0,0.0,0.012
2015-07-22,0.012,0.012,0.012,0.012,0.0,0.0,0.012
2015-07-23,0.012,0.012,0.012,0.012,0.0,0.0,0.012
2015-07-24,0.012,0.012,0.012,0.012,0.0,0.0,0.012
2015-07-25,0.012,0.012,0.012,0.012,0.0,0.0,0.012
2015-07-26,0.012,0.012,0.012,0.012,0.0,0.0,0.012
2015-07-27,0.00201649,0.00201649,0.00201649,0.00201649,0.08245499,0.00016626,0.00201649
2015-07-28,0.00201649,0.00201649,0.00201649,0.00201649,0.0,0.0,0.00201649
2015-07-29,0.00201649,0.00201649,0.00201649,0.00201649,0.0,0.0,0.00201649
2015-07-30,0.00201649,0.00454199,0.00201649,0.00454199,0.14399093,0.00047236,0.0032805
2015-07-31,0.00201649,0.00201649,0.00201649,0.00201649,0.0,0.0,0.00201649
2015-08-01,0.00201649,0.00201649,0.00201649,0.00201649,0.0,0.0,0.00201649
2015-08-02,0.00201649,0.00201649,0.00201649,0.00201649,0.0,0.0,0.00201649
2015-08-03,0.00201649,0.00201649,0.00201649,0.00201649,0.0,0.0,0.00201649
2015-08-04,0.00454199,0.00454199,0.00454199,0.00454199,1810.77413204,8.22451799,0.00454199
2015-08-05,0.00454199,0.00454199,0.00454199,0.00454199,0.0,0.0,0.00454199
2015-08-06,0.00454199,0.00454199,0.00454199,0.00454199,0.0,0.0,0.00454199
